id,codep,codmun,codind,nomind,manmue,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam,sincasos,sinpoblacion,sintasa,rural,urbano,sinfor,despazado,otro,discapacitado,nodiscapacitado,sinfodiscapacitado,amarillo,blanco,indigena,mestizo,mulato,negro,sinfraza,total
44,05,5040,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,5,1,3747,26.68801708033093,1,1974,50.658561296859176,0,1773,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
45,05,5040,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,2,3747,53.37603416066186,2,1974,101.31712259371835,0,1773,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
46,05,5044,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,1,1229,81.36696501220504,1,638,156.7398119122257,0,591,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
47,05,5044,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,1,1229,81.36696501220504,1,638,156.7398119122257,0,591,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
48,05,5045,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,2,14412,13.877324451845686,2,7275,27.491408934707902,0,7137,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,1,0,0,0,2
49,05,5045,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,4,1,14412,6.938662225922843,1,7275,13.745704467353951,0,7137,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
50,05,5045,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,4,1,14412,6.938662225922843,1,7275,13.745704467353951,0,7137,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
51,05,5045,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,9,26096,34.48804414469651,9,12821,70.19733250136495,0,13275,0,0,0,0,4,4,1,0,9,0,9,0,0,0,0,4,0,0,5,9
52,05,5045,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,5,1,26096,3.8320049049662783,1,12821,7.799703611262772,0,13275,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
53,05,5045,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,4,26096,15.328019619865113,4,12821,31.198814445051088,0,13275,0,0,0,0,1,3,0,0,4,0,4,0,0,0,0,2,0,0,2,4
54,05,5045,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,5,3,26096,11.496014714898834,3,12821,23.399110833788317,0,13275,0,0,0,0,1,1,1,0,3,0,3,0,0,0,0,1,0,0,2,3
55,05,5045,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,1,26096,3.8320049049662783,1,12821,7.799703611262772,0,13275,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
56,05,5051,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,1,4853,20.605810838656502,1,2406,41.562759767248544,0,2447,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
57,05,5051,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,1,4853,20.605810838656502,1,2406,41.562759767248544,0,2447,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
58,05,5055,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,1,1206,82.91873963515755,1,631,158.4786053882726,0,575,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
59,05,5055,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,1,1206,82.91873963515755,1,631,158.4786053882726,0,575,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
60,05,5059,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,2,623,321.02728731942216,2,302,662.2516556291391,0,321,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,1,2
61,05,5059,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,5,2,623,321.02728731942216,2,302,662.2516556291391,0,321,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,1,2
62,05,5079,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,2,4746,42.14075010535188,2,2437,82.06811653672548,0,2309,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,2
63,05,5079,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,4,2,4746,42.14075010535188,2,2437,82.06811653672548,0,2309,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,2
64,05,5079,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,20,9671,206.80384655154586,19,4954,383.5284618490109,1,4717,21.1999152003392,0,0,0,13,7,0,0,20,0,20,0,0,1,0,14,0,0,5,20
65,05,5079,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,5,1,9671,10.340192327577293,1,4954,20.185708518368994,0,4717,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
66,05,5079,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,11,9671,113.74211560335023,11,4954,222.04279370205893,0,4717,0,0,0,0,8,3,0,0,11,0,11,0,0,1,0,8,0,0,2,11
67,05,5079,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,5,1,9671,10.340192327577293,1,4954,20.185708518368994,0,4717,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
68,05,5079,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,7,9671,72.38134629304105,6,4954,121.11425111021397,1,4717,21.1999152003392,0,0,0,4,3,0,0,7,0,7,0,0,0,0,5,0,0,2,7
69,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,3,2,42826,4.670060243777145,2,21833,9.160445197636605,0,20993,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
70,05,5088,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,3,2,42826,4.670060243777145,2,21833,9.160445197636605,0,20993,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
71,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,9,46943,19.172187546599066,6,23626,25.395750444425634,3,23317,12.866149161555946,0,0,0,2,6,1,0,9,0,9,0,0,1,0,7,0,0,1,9
72,05,5088,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,4,6,46943,12.781458364399377,5,23626,21.16312537035469,1,23317,4.288716387185316,0,0,0,1,4,1,0,6,0,6,0,0,1,0,4,0,0,1,6
73,05,5088,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,4,1,46943,2.1302430607332297,0,23626,0,1,23317,4.288716387185316,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
74,05,5088,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2020,4,2,46943,4.260486121466459,1,23626,4.232625074070938,1,23317,4.288716387185316,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
75,05,5088,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,69,113143,60.98477148387439,60,57153,104.98136580756915,9,55990,16.074298981961064,0,0,0,6,58,5,0,69,0,69,0,0,9,0,48,3,4,5,69
76,05,5088,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,5,2,113143,1.767674535764475,1,57153,1.7496894301261527,1,55990,1.7860332202178961,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
77,05,5088,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,49,113143,43.308026126229635,42,57153,73.48695606529841,7,55990,12.50223254152527,0,0,0,3,41,5,0,49,0,49,0,0,7,0,32,2,3,5,49
78,05,5088,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,5,10,113143,8.838372678822376,10,57153,17.496894301261527,0,55990,0,0,0,0,1,9,0,0,10,0,10,0,0,2,0,8,0,0,0,10
79,05,5088,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,8,113143,7.0706981430579,7,57153,12.247826010883069,1,55990,1.7860332202178961,0,0,0,2,6,0,0,8,0,8,0,0,0,0,6,1,1,0,8
80,05,5086,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,2,1,496,201.61290322580643,1,249,401.6064257028112,0,247,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
81,05,5086,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,2,1,496,201.61290322580643,1,249,401.6064257028112,0,247,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
82,05,5086,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,1,718,139.2757660167131,1,365,273.972602739726,0,353,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
83,05,5086,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,4,1,718,139.2757660167131,1,365,273.972602739726,0,353,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
84,05,5091,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,2,1,795,125.78616352201257,1,414,241.54589371980674,0,381,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
85,05,5091,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,2,1,795,125.78616352201257,1,414,241.54589371980674,0,381,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
86,05,5091,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,2,1125,177.7777777777778,2,568,352.11267605633805,0,557,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
87,05,5091,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,4,1,1125,88.8888888888889,1,568,176.05633802816902,0,557,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
88,05,5091,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,4,1,1125,88.8888888888889,1,568,176.05633802816902,0,557,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
89,05,5091,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,22,1718,1280.5587892898718,20,893,2239.6416573348265,2,825,242.42424242424244,0,0,0,18,2,2,0,22,0,22,0,0,0,0,19,1,0,2,22
90,05,5091,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,19,1718,1105.9371362048894,18,893,2015.6774916013437,1,825,121.21212121212122,0,0,0,16,1,2,0,19,0,19,0,0,0,0,16,1,0,2,19
91,05,5091,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,5,1,1718,58.20721769499418,1,893,111.98208286674132,0,825,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
92,05,5091,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,2,1718,116.41443538998836,1,893,111.98208286674132,1,825,121.21212121212122,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
93,05,5093,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,3,2774,108.14708002883921,2,1438,139.08205841446454,1,1336,74.8502994011976,0,0,0,2,1,0,0,3,0,3,0,0,0,0,1,0,1,1,3
94,05,5093,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,3,2774,108.14708002883921,2,1438,139.08205841446454,1,1336,74.8502994011976,0,0,0,2,1,0,0,3,0,3,0,0,0,0,1,0,1,1,3
95,05,5107,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,2,1433,139.56734124214933,2,739,270.63599458728015,0,694,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
96,05,5107,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,2,1433,139.56734124214933,2,739,270.63599458728015,0,694,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
97,05,5113,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,1,1050,95.23809523809524,1,524,190.83969465648855,0,526,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
98,05,5113,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,4,1,1050,95.23809523809524,1,524,190.83969465648855,0,526,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
99,05,5113,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,2,1778,112.48593925759282,2,967,206.82523267838678,0,811,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
100,05,5113,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,5,2,1778,112.48593925759282,2,967,206.82523267838678,0,811,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
101,05,5120,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,2,1,3755,26.631158455392807,0,1941,0,1,1814,55.12679162072767,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
102,05,5120,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2020,2,1,3755,26.631158455392807,0,1941,0,1,1814,55.12679162072767,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
103,05,5120,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,4,4,3850,103.8961038961039,2,2090,95.69377990430623,2,1760,113.63636363636363,0,0,0,4,0,0,0,4,0,4,0,0,0,0,3,0,0,1,4
104,05,5120,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,4,4,3850,103.8961038961039,2,2090,95.69377990430623,2,1760,113.63636363636363,0,0,0,4,0,0,0,4,0,4,0,0,0,0,3,0,0,1,4
105,05,5120,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,5,25,5193,481.4172925091469,22,2709,812.1077888519749,3,2484,120.77294685990337,0,0,0,25,0,0,0,25,0,25,0,0,0,1,24,0,0,0,25
106,05,5120,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,5,2,5193,38.513383400731755,2,2709,73.82798080472499,0,2484,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
107,05,5120,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,5,20,5193,385.13383400731755,18,2709,664.4518272425249,2,2484,80.51529790660226,0,0,0,20,0,0,0,20,0,20,0,0,0,1,19,0,0,0,20
