id,codep,codmun,codind,nomind,manmue,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam,sincasos,sinpoblacion,sintasa,rural,urbano,sinfor,despazado,otro,discapacitado,nodiscapacitado,sinfodiscapacitado,amarillo,blanco,indigena,mestizo,mulato,negro,sinfraza,total
40,05,5036,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,1,984,101.62601626016261,1,500,200,0,484,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
41,05,5036,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,1,984,101.62601626016261,1,500,200,0,484,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42,05,5038,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,6,2072,289.57528957528956,6,1079,556.0704355885078,0,993,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,4,0,0,2,6
43,05,5038,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,6,2072,289.57528957528956,6,1079,556.0704355885078,0,993,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,4,0,0,2,6
44,05,5040,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,3,1,2341,42.716787697565145,1,1216,82.23684210526315,0,1125,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
45,05,5040,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2021,3,1,2341,42.716787697565145,1,1216,82.23684210526315,0,1125,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
46,05,5040,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,3,2237,134.10818059901655,2,1190,168.0672268907563,1,1047,95.51098376313276,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3
47,05,5040,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2021,4,1,2237,44.70272686633885,1,1190,84.03361344537815,0,1047,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
48,05,5040,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2021,4,1,2237,44.70272686633885,1,1190,84.03361344537815,0,1047,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
49,05,5040,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2021,4,1,2237,44.70272686633885,0,1190,0,1,1047,95.51098376313276,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
50,05,5040,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,14,3774,370.9591944886063,13,1998,650.6506506506506,1,1776,56.306306306306304,0,0,0,8,6,0,0,14,0,14,0,0,0,0,11,0,0,3,14
51,05,5040,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2021,5,2,3774,52.994170641229466,2,1998,100.1001001001001,0,1776,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
52,05,5040,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,11,3774,291.46793852676205,10,1998,500.5005005005005,1,1776,56.306306306306304,0,0,0,5,6,0,0,11,0,11,0,0,0,0,8,0,0,3,11
53,05,5040,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2021,5,1,3774,26.497085320614733,1,1998,50.05005005005005,0,1776,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
54,05,5044,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,1,1233,81.10300081103001,1,643,155.52099533437013,0,590,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
55,05,5044,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,1,1233,81.10300081103001,1,643,155.52099533437013,0,590,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
56,05,5045,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,6,14344,41.82933630786392,4,7225,55.36332179930796,2,7119,28.093833403567917,0,0,0,3,3,0,0,6,0,6,0,0,0,0,2,0,4,0,6
57,05,5045,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2021,4,2,14344,13.943112102621306,2,7225,27.68166089965398,0,7119,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
58,05,5045,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2021,4,3,14344,20.91466815393196,2,7225,27.68166089965398,1,7119,14.046916701783958,0,0,0,0,3,0,0,3,0,3,0,0,0,0,1,0,2,0,3
59,05,5045,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,4,1,14344,6.971556051310653,0,7225,0,1,7119,14.046916701783958,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
60,05,5045,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,40,26144,152.99877600979192,39,12829,303.9987528256294,1,13315,7.510326699211416,0,0,0,16,24,0,0,40,0,40,0,0,0,0,20,1,11,8,40
61,05,5045,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2021,5,1,26144,3.8249694002447976,1,12829,7.794839816041781,0,13315,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
62,05,5045,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,31,26144,118.57405140758874,30,12829,233.84519448125343,1,13315,7.510326699211416,0,0,0,10,21,0,0,31,0,31,0,0,0,0,14,1,10,6,31
63,05,5045,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2021,5,8,26144,30.59975520195838,8,12829,62.35871852833425,0,13315,0,0,0,0,5,3,0,0,8,0,8,0,0,0,0,5,0,1,2,8
64,05,5051,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,1,3705,26.99055330634278,0,2007,0,1,1698,58.89281507656065,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
65,05,5051,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2021,4,1,3705,26.99055330634278,0,2007,0,1,1698,58.89281507656065,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
66,05,5055,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,1,1205,82.98755186721992,1,633,157.9778830963665,0,572,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
67,05,5055,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,1,1205,82.98755186721992,1,633,157.9778830963665,0,572,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
68,05,5059,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,2,620,322.5806451612903,2,302,662.2516556291391,0,318,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
69,05,5059,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,2,620,322.5806451612903,2,302,662.2516556291391,0,318,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
70,05,5079,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,2,3,3327,90.17132551848512,2,1670,119.76047904191617,1,1657,60.350030175015085,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3
71,05,5079,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2021,2,2,3327,60.11421701232341,1,1670,59.880239520958085,1,1657,60.350030175015085,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
72,05,5079,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,2,1,3327,30.057108506161704,1,1670,59.880239520958085,0,1657,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
73,05,5079,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,5,4752,105.21885521885521,5,2442,204.75020475020474,0,2310,0,0,0,0,2,3,0,0,5,0,5,0,0,1,0,4,0,0,0,5
74,05,5079,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2021,4,1,4752,21.04377104377104,1,2442,40.95004095004095,0,2310,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
75,05,5079,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,4,4,4752,84.17508417508417,4,2442,163.8001638001638,0,2310,0,0,0,0,2,2,0,0,4,0,4,0,0,1,0,3,0,0,0,4
76,05,5079,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,20,9699,206.20682544592225,17,4982,341.2284223203533,3,4717,63.599745601017595,0,0,0,12,5,3,1,19,0,20,0,0,1,0,18,0,0,1,20
77,05,5079,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2021,5,3,9699,30.93102381688834,2,4982,40.14452027298274,1,4717,21.1999152003392,0,0,0,1,0,2,0,3,0,3,0,0,1,0,1,0,0,1,3
78,05,5079,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,11,9699,113.41375399525724,9,4982,180.65034122842232,2,4717,42.3998304006784,0,0,0,7,3,1,1,10,0,11,0,0,0,0,11,0,0,0,11
79,05,5079,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2021,5,6,9699,61.86204763377668,6,4982,120.43356081894822,0,4717,0,0,0,0,4,2,0,0,6,0,6,0,0,0,0,6,0,0,0,6
80,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,2,2,35645,5.610885117127227,2,18322,10.915838882218099,0,17323,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
81,05,5088,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2021,2,1,35645,2.8054425585636134,1,18322,5.457919441109049,0,17323,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
82,05,5088,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,2,1,35645,2.8054425585636134,1,18322,5.457919441109049,0,17323,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
83,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,3,2,42775,4.67562828755114,2,21815,9.168003667201468,0,20960,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
84,05,5088,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2021,3,1,42775,2.33781414377557,1,21815,4.584001833600734,0,20960,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
85,05,5088,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2021,3,1,42775,2.33781414377557,1,21815,4.584001833600734,0,20960,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
86,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,11,46382,23.716096761674788,10,23345,42.83572499464553,1,23037,4.34084299170899,0,0,0,2,9,0,0,11,0,11,0,0,0,0,10,0,0,1,11
87,05,5088,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2021,4,3,46382,6.468026389547669,2,23345,8.567144998929107,1,23037,4.34084299170899,0,0,0,2,1,0,0,3,0,3,0,0,0,0,2,0,0,1,3
88,05,5088,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2021,4,3,46382,6.468026389547669,3,23345,12.850717498393662,0,23037,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,3
89,05,5088,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,4,5,46382,10.780043982579448,5,23345,21.417862497322766,0,23037,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,5,0,0,0,5
90,05,5088,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,45,112879,39.86569689667697,39,57090,68.31318970047295,6,55789,10.754808295542132,0,0,0,4,38,3,2,43,0,45,0,0,3,0,37,2,1,2,45
91,05,5088,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2021,5,3,112879,2.6577131264451315,1,57090,1.7516202487300754,2,55789,3.5849360985140444,0,0,0,1,2,0,0,3,0,3,0,0,0,0,3,0,0,0,3
92,05,5088,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,18,112879,15.94627875867079,18,57090,31.529164477141354,0,55789,0,0,0,0,2,16,0,0,18,0,18,0,0,2,0,13,2,0,1,18
93,05,5088,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2021,5,7,112879,6.201330628371973,6,57090,10.509721492380452,1,55789,1.7924680492570222,0,0,0,1,6,0,0,7,0,7,0,0,0,0,6,0,0,1,7
94,05,5088,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2021,5,17,112879,15.06037438318908,14,57090,24.52268348222105,3,55789,5.377404147771066,0,0,0,0,14,3,2,15,0,17,0,0,1,0,15,0,1,0,17
95,05,5086,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,1,725,137.9310344827586,1,369,271.00271002710025,0,356,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
96,05,5086,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,4,1,725,137.9310344827586,1,369,271.00271002710025,0,356,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
97,05,5086,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,4,1093,365.9652333028362,3,572,524.4755244755245,1,521,191.93857965451056,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,0,3,4
98,05,5086,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,4,1093,365.9652333028362,3,572,524.4755244755245,1,521,191.93857965451056,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,0,3,4
99,05,5091,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,2,1126,177.61989342806396,1,569,175.7469244288225,1,557,179.53321364452424,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,2
100,05,5091,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2021,4,2,1126,177.61989342806396,1,569,175.7469244288225,1,557,179.53321364452424,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,2
101,05,5091,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,6,1723,348.22983168891466,5,896,558.0357142857143,1,827,120.91898428053204,0,0,0,5,1,0,0,6,0,6,0,0,0,0,6,0,0,0,6
102,05,5091,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2021,5,6,1723,348.22983168891466,5,896,558.0357142857143,1,827,120.91898428053204,0,0,0,5,1,0,0,6,0,6,0,0,0,0,6,0,0,0,6
103,05,5093,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2021,4,2,1802,110.98779134295228,0,934,0,2,868,230.4147465437788,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,2
104,05,5093,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2021,4,1,1802,55.49389567147614,0,934,0,1,868,115.2073732718894,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
105,05,5093,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2021,4,1,1802,55.49389567147614,0,934,0,1,868,115.2073732718894,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
106,05,5093,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2021,5,20,2790,716.8458781362007,17,1452,1170.7988980716254,3,1338,224.2152466367713,0,0,0,15,3,2,0,20,0,20,0,0,0,0,19,0,0,1,20
