id,codep,codmun,codind,nomind,manmue,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam,sincasos,sinpoblacion,sintasa,rural,urbano,sinfor,despazado,otro,discapacitado,nodiscapacitado,sinfodiscapacitado,amarillo,blanco,indigena,mestizo,mulato,negro,sinfraza,total
11,91,91536,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),1,157,636.9426751592357,1,83,1204.8192771084339,0,74,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
12,91,91536,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,157,636.9426751592357,1,83,1204.8192771084339,0,74,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
13,91,91798,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),1,696,143.67816091954023,1,368,271.7391304347826,0,328,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
14,91,91798,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),1,696,143.67816091954023,1,368,271.7391304347826,0,328,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
15,05,5002,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),4,3044,131.4060446780552,4,1660,240.96385542168676,0,1384,0,0,0,0,3,1,0,0,4,0,4,0,0,0,0,3,0,0,1,4
16,05,5002,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),2,3044,65.7030223390276,2,1660,120.48192771084338,0,1384,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,2
17,05,5002,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,3044,32.8515111695138,1,1660,60.24096385542169,0,1384,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
18,05,5002,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),1,3044,32.8515111695138,1,1660,60.24096385542169,0,1384,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
19,05,5030,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),1,2763,36.19254433586681,1,1406,71.12375533428165,0,1357,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
20,05,5030,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),1,2763,36.19254433586681,1,1406,71.12375533428165,0,1357,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
21,05,5030,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),10,5682,175.99436818021823,9,2906,309.7040605643496,1,2776,36.023054755043226,0,0,0,8,1,1,0,10,0,10,0,0,0,0,8,0,0,2,10
22,05,5030,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),9,5682,158.39493136219642,9,2906,309.7040605643496,0,2776,0,0,0,0,8,1,0,0,9,0,9,0,0,0,0,7,0,0,2,9
23,05,5030,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,5682,17.59943681802182,0,2906,0,1,2776,36.023054755043226,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
24,05,5031,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(01 a 05),1,2200,45.45454545454545,0,1133,0,1,1067,93.72071227741331,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
25,05,5031,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,(01 a 05),1,2200,45.45454545454545,0,1133,0,1,1067,93.72071227741331,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
26,05,5031,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),5,4973,100.54293183189222,3,2525,118.8118811881188,2,2448,81.69934640522877,0,0,0,5,0,0,0,5,0,5,0,0,0,0,1,0,0,4,5
27,05,5031,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),3,4973,60.32575909913533,1,2525,39.603960396039604,2,2448,81.69934640522877,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3
28,05,5031,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),2,4973,40.217172732756886,2,2525,79.20792079207921,0,2448,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,2
29,05,5034,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),4,4069,98.30425165888424,3,2126,141.11006585136408,1,1943,51.4668039114771,0,0,0,2,1,1,0,4,0,4,0,0,0,0,4,0,0,0,4
30,05,5034,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),4,4069,98.30425165888424,3,2126,141.11006585136408,1,1943,51.4668039114771,0,0,0,2,1,1,0,4,0,4,0,0,0,0,4,0,0,0,4
31,05,5034,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),19,7917,239.98989516230895,19,4355,436.2801377726751,0,3562,0,0,0,0,13,6,0,0,19,0,19,0,0,0,0,17,0,1,1,19
32,05,5034,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),2,7917,25.262094227611467,2,4355,45.924225028702644,0,3562,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
33,05,5034,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),17,7917,214.72780093469748,17,4355,390.35591274397245,0,3562,0,0,0,0,12,5,0,0,17,0,17,0,0,0,0,15,0,1,1,17
34,05,5038,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),6,2065,290.55690072639226,5,1071,466.8534080298786,1,994,100.6036217303823,0,0,0,5,1,0,0,6,0,6,0,0,1,0,4,0,0,1,6
35,05,5038,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),1,2065,48.426150121065376,0,1071,0,1,994,100.6036217303823,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
36,05,5038,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),4,2065,193.7046004842615,4,1071,373.48272642390293,0,994,0,0,0,0,4,0,0,0,4,0,4,0,0,1,0,2,0,0,1,4
37,05,5038,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,2065,48.426150121065376,1,1071,93.37068160597573,0,994,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
38,05,5040,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),2,2227,89.80691513246519,1,1181,84.6740050804403,1,1046,95.60229445506693,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,1,0,2
39,05,5040,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),1,2227,44.903457566232596,1,1181,84.6740050804403,0,1046,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
40,05,5040,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2020,(12 a 17),1,2227,44.903457566232596,0,1181,0,1,1046,95.60229445506693,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
41,05,5040,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),14,3747,373.63223912463303,14,1974,709.2198581560284,0,1773,0,0,0,0,11,2,1,0,14,0,14,0,0,2,0,10,0,0,2,14
42,05,5040,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),3,3747,80.06405124099278,3,1974,151.9756838905775,0,1773,0,0,0,0,2,0,1,0,3,0,3,0,0,1,0,2,0,0,0,3
43,05,5040,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),8,3747,213.50413664264744,8,1974,405.2684903748734,0,1773,0,0,0,0,7,1,0,0,8,0,8,0,0,1,0,6,0,0,1,8
44,05,5040,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,3747,26.68801708033093,1,1974,50.658561296859176,0,1773,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
45,05,5040,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),2,3747,53.37603416066186,2,1974,101.31712259371835,0,1773,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
46,05,5044,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),1,1229,81.36696501220504,1,638,156.7398119122257,0,591,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
47,05,5044,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),1,1229,81.36696501220504,1,638,156.7398119122257,0,591,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
48,05,5045,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),2,14412,13.877324451845686,2,7275,27.491408934707902,0,7137,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,1,0,0,0,2
49,05,5045,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),1,14412,6.938662225922843,1,7275,13.745704467353951,0,7137,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
50,05,5045,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,(12 a 17),1,14412,6.938662225922843,1,7275,13.745704467353951,0,7137,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
51,05,5045,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),9,26096,34.48804414469651,9,12821,70.19733250136495,0,13275,0,0,0,0,4,4,1,0,9,0,9,0,0,0,0,4,0,0,5,9
52,05,5045,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),1,26096,3.8320049049662783,1,12821,7.799703611262772,0,13275,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
53,05,5045,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),4,26096,15.328019619865113,4,12821,31.198814445051088,0,13275,0,0,0,0,1,3,0,0,4,0,4,0,0,0,0,2,0,0,2,4
54,05,5045,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),3,26096,11.496014714898834,3,12821,23.399110833788317,0,13275,0,0,0,0,1,1,1,0,3,0,3,0,0,0,0,1,0,0,2,3
55,05,5045,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),1,26096,3.8320049049662783,1,12821,7.799703611262772,0,13275,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
56,05,5051,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),1,4853,20.605810838656502,1,2406,41.562759767248544,0,2447,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
57,05,5051,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),1,4853,20.605810838656502,1,2406,41.562759767248544,0,2447,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
58,05,5055,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),1,1206,82.91873963515755,1,631,158.4786053882726,0,575,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
59,05,5055,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),1,1206,82.91873963515755,1,631,158.4786053882726,0,575,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
60,05,5059,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),2,623,321.02728731942216,2,302,662.2516556291391,0,321,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,1,2
61,05,5059,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),2,623,321.02728731942216,2,302,662.2516556291391,0,321,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,0,0,1,2
62,05,5079,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),2,4746,42.14075010535188,2,2437,82.06811653672548,0,2309,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,2
63,05,5079,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),2,4746,42.14075010535188,2,2437,82.06811653672548,0,2309,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,2,0,0,0,2
64,05,5079,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),20,9671,206.80384655154586,19,4954,383.5284618490109,1,4717,21.1999152003392,0,0,0,13,7,0,0,20,0,20,0,0,1,0,14,0,0,5,20
65,05,5079,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),1,9671,10.340192327577293,1,4954,20.185708518368994,0,4717,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
66,05,5079,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),11,9671,113.74211560335023,11,4954,222.04279370205893,0,4717,0,0,0,0,8,3,0,0,11,0,11,0,0,1,0,8,0,0,2,11
67,05,5079,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,9671,10.340192327577293,1,4954,20.185708518368994,0,4717,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
68,05,5079,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),7,9671,72.38134629304105,6,4954,121.11425111021397,1,4717,21.1999152003392,0,0,0,4,3,0,0,7,0,7,0,0,0,0,5,0,0,2,7
69,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(06 a 11),2,42826,4.670060243777145,2,21833,9.160445197636605,0,20993,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
70,05,5088,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,(06 a 11),2,42826,4.670060243777145,2,21833,9.160445197636605,0,20993,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
71,05,5088,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),9,46943,19.172187546599066,6,23626,25.395750444425634,3,23317,12.866149161555946,0,0,0,2,6,1,0,9,0,9,0,0,1,0,7,0,0,1,9
72,05,5088,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),6,46943,12.781458364399377,5,23626,21.16312537035469,1,23317,4.288716387185316,0,0,0,1,4,1,0,6,0,6,0,0,1,0,4,0,0,1,6
73,05,5088,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,(12 a 17),1,46943,2.1302430607332297,0,23626,0,1,23317,4.288716387185316,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
74,05,5088,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2020,(12 a 17),2,46943,4.260486121466459,1,23626,4.232625074070938,1,23317,4.288716387185316,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,2
75,05,5088,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),69,113143,60.98477148387439,60,57153,104.98136580756915,9,55990,16.074298981961064,0,0,0,6,58,5,0,69,0,69,0,0,9,0,48,3,4,5,69
76,05,5088,113,Tasa de otros accidentes (18 - 28 años),VIOLENTA - ACCIDENTAL,2020,(18 a 28),2,113143,1.767674535764475,1,57153,1.7496894301261527,1,55990,1.7860332202178961,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
77,05,5088,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),49,113143,43.308026126229635,42,57153,73.48695606529841,7,55990,12.50223254152527,0,0,0,3,41,5,0,49,0,49,0,0,7,0,32,2,3,5,49
78,05,5088,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),10,113143,8.838372678822376,10,57153,17.496894301261527,0,55990,0,0,0,0,1,9,0,0,10,0,10,0,0,2,0,8,0,0,0,10
79,05,5088,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),8,113143,7.0706981430579,7,57153,12.247826010883069,1,55990,1.7860332202178961,0,0,0,2,6,0,0,8,0,8,0,0,0,0,6,1,1,0,8
80,05,5086,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(01 a 05),1,496,201.61290322580643,1,249,401.6064257028112,0,247,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
81,05,5086,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,(01 a 05),1,496,201.61290322580643,1,249,401.6064257028112,0,247,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
82,05,5086,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),1,718,139.2757660167131,1,365,273.972602739726,0,353,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
83,05,5086,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),1,718,139.2757660167131,1,365,273.972602739726,0,353,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
84,05,5091,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(01 a 05),1,795,125.78616352201257,1,414,241.54589371980674,0,381,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
85,05,5091,75,"Tasa de muertes por otros accidentes en niños, niñas y adolescentes",VIOLENTA - ACCIDENTAL,2020,(01 a 05),1,795,125.78616352201257,1,414,241.54589371980674,0,381,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
86,05,5091,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),2,1125,177.7777777777778,2,568,352.11267605633805,0,557,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
87,05,5091,73,"Tasa de Homicidios en niños, niñas y adolescentes",VIOLENTA - HOMICIDIO,2020,(12 a 17),1,1125,88.8888888888889,1,568,176.05633802816902,0,557,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
88,05,5091,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,(12 a 17),1,1125,88.8888888888889,1,568,176.05633802816902,0,557,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
89,05,5091,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),22,1718,1280.5587892898718,20,893,2239.6416573348265,2,825,242.42424242424244,0,0,0,18,2,2,0,22,0,22,0,0,0,0,19,1,0,2,22
90,05,5091,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),19,1718,1105.9371362048894,18,893,2015.6774916013437,1,825,121.21212121212122,0,0,0,16,1,2,0,19,0,19,0,0,0,0,16,1,0,2,19
91,05,5091,112,Tasa de suicidios (18 - 28 años),VIOLENTA - SUICIDIO,2020,(18 a 28),1,1718,58.20721769499418,1,893,111.98208286674132,0,825,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
92,05,5091,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),2,1718,116.41443538998836,1,893,111.98208286674132,1,825,121.21212121212122,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
93,05,5093,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),3,2774,108.14708002883921,2,1438,139.08205841446454,1,1336,74.8502994011976,0,0,0,2,1,0,0,3,0,3,0,0,0,0,1,0,1,1,3
94,05,5093,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),3,2774,108.14708002883921,2,1438,139.08205841446454,1,1336,74.8502994011976,0,0,0,2,1,0,0,3,0,3,0,0,0,0,1,0,1,1,3
95,05,5107,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),2,1433,139.56734124214933,2,739,270.63599458728015,0,694,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
96,05,5107,111,Tasa de Homicidios (18 - 28 años),VIOLENTA - HOMICIDIO,2020,(18 a 28),2,1433,139.56734124214933,2,739,270.63599458728015,0,694,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2
97,05,5113,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),1,1050,95.23809523809524,1,524,190.83969465648855,0,526,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
98,05,5113,74,"Tasa de suicidios en niños, niñas y adolescentes",VIOLENTA - SUICIDIO,2020,(12 a 17),1,1050,95.23809523809524,1,524,190.83969465648855,0,526,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
99,05,5113,110,Tasa de muertes por causa externa (18 - 28 años),MUERTES POR CAUSAS EXTERNAS,2020,(18 a 28),2,1778,112.48593925759282,2,967,206.82523267838678,0,811,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
100,05,5113,114,Tasa de accidentes de transporte (18 - 28 años),VIOLENTA - TRANSPORTE,2020,(18 a 28),2,1778,112.48593925759282,2,967,206.82523267838678,0,811,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,2
101,05,5120,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(01 a 05),1,3755,26.631158455392807,0,1941,0,1,1814,55.12679162072767,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
102,05,5120,76,"Tasa de muertes por accidentes de transporte en niños, niñas y adolescentes",VIOLENTA - TRANSPORTE,2020,(01 a 05),1,3755,26.631158455392807,0,1941,0,1,1814,55.12679162072767,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
103,05,5120,72,"Tasa de muertes por causas externas en niños, niñas y adolescentes",MUERTES POR CAUSAS EXTERNAS,2020,(12 a 17),4,3850,103.8961038961039,2,2090,95.69377990430623,2,1760,113.63636363636363,0,0,0,4,0,0,0,4,0,4,0,0,0,0,3,0,0,1,4
